N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1426.0,QV 코스피 200 TR ETN,9700.0,160.0,+1.68%,0.0,9725.0,9735.0,9680.0
1427.0,태양금속우,5850.0,300.0,+5.41%,500.0,5500.0,5930.0,5500.0
1428.0,QV 코스닥 150 TR ETN,9650.0,190.0,+2.01%,0.0,9615.0,9665.0,9595.0
1429.0,KODEX 차이나A50,16080.0,200.0,+1.26%,0.0,16100.0,16240.0,15935.0
1430.0,한투 인버스 2X 은 선물 ETN,19285.0,270.0,-1.38%,0.0,19070.0,19295.0,19070.0
1431.0,비케이탑스,904.0,0.0,0.00%,500.0,0.0,0.0,0.0
1432.0,KODEX 게임산업,6365.0,155.0,+2.50%,0.0,6295.0,6410.0,6285.0
1433.0,대유플러스,151.0,0.0,0.00%,500.0,152.0,156.0,151.0
1434.0,마이티 다이나믹퀀트액티브,11895.0,170.0,+1.45%,0.0,11875.0,11895.0,11805.0
1435.0,한국패러랠,236.0,4.0,+1.72%,0.0,229.0,237.0,227.0
1436.0,키움 코스닥 150 TR ETN,9440.0,65.0,-0.68%,0.0,9670.0,9670.0,9440.0
1437.0,SOL 글로벌탄소배출권선물ICE(합성),11085.0,0.0,0.00%,0.0,11070.0,11130.0,11050.0
1438.0,TIGER 200TR,18730.0,280.0,+1.52%,0.0,18725.0,18770.0,18630.0
1439.0,신한 K200 USD 선물 바이셀 ETN,9355.0,0.0,0.00%,0.0,9355.0,9355.0,9355.0
1440.0,TIGER KRX기후변화솔루션,11280.0,30.0,-0.27%,0.0,11390.0,11445.0,11265.0
1441.0,KBSTAR 미국채30년커버드콜(합성),9755.0,120.0,-1.22%,0.0,9855.0,9855.0,9715.0
1442.0,신한 옥수수 선물 ETN(H),9245.0,75.0,+0.82%,0.0,9180.0,9245.0,9175.0
1443.0,삼성 인버스 2X S&P500 선물 ETN,18465.0,350.0,-1.86%,0.0,18485.0,18490.0,18400.0
1444.0,한투 인버스 2X 베트남 VN30 선물 ETN(H),18460.0,235.0,-1.26%,0.0,18645.0,18645.0,18375.0
1445.0,KODEX 배당성장,13125.0,40.0,+0.31%,0.0,13205.0,13275.0,13115.0
1446.0,TIGER Fn신재생에너지,8350.0,10.0,-0.12%,0.0,8495.0,8545.0,8350.0
1447.0,KB 인버스 2X 항셍테크 선물 ETN,18345.0,630.0,+3.56%,0.0,17490.0,18355.0,17290.0
1448.0,TIGER 코스닥150바이오테크,8105.0,120.0,-1.46%,0.0,8330.0,8350.0,8080.0
1449.0,HANARO 코스닥150,13060.0,130.0,-0.99%,0.0,13395.0,13395.0,12970.0
1450.0,ACE 일본TOPIX레버리지(H),36310.0,135.0,+0.37%,0.0,36325.0,36520.0,35950.0
1451.0,KTOP 차이나H(H),9070.0,115.0,-1.25%,0.0,9235.0,9235.0,9050.0
1452.0,ARIRANG 코스피50,23205.0,350.0,+1.53%,0.0,23235.0,23235.0,23035.0
1453.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),18015.0,335.0,-1.83%,0.0,18095.0,18095.0,18015.0
1454.0,KODEX 다우존스미국리츠(H),11585.0,40.0,-0.34%,0.0,11600.0,11600.0,11575.0
1455.0,HANARO Fn전기&수소차,7770.0,45.0,-0.58%,0.0,7910.0,7920.0,7740.0
1456.0,KODEX 미국나스닥100선물인버스(H),9140.0,140.0,-1.51%,0.0,9130.0,9145.0,9120.0
1457.0,SOL 조선TOP3플러스,8900.0,370.0,+4.34%,0.0,8670.0,8900.0,8630.0
1458.0,KODEX 일본TOPIX100,19285.0,135.0,+0.70%,0.0,19150.0,19400.0,19120.0
1459.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,0.0,0.0,0.0
1460.0,KBSTAR 200선물레버리지,14750.0,440.0,+3.07%,0.0,14600.0,14790.0,14590.0
1461.0,하이트진로2우B,15620.0,30.0,-0.19%,5000.0,15650.0,15700.0,15300.0
1462.0,신한 인버스 2X 다우존스지수 선물 ETN(H),1765.0,17.0,-0.95%,0.0,1761.0,1767.0,1760.0
1463.0,ACE 아시아TOP50S&P,11765.0,200.0,+1.73%,0.0,11765.0,11780.0,11560.0
1464.0,메리츠 미국 인플레이션 국채 ETN(H),8815.0,0.0,0.00%,0.0,8815.0,8815.0,8815.0
1465.0,한투 인버스 2X 플래티넘 선물 ETN,17620.0,1045.0,-5.60%,0.0,17620.0,17620.0,17500.0
1466.0,메리츠 인버스 2X 금 선물 ETN(H),17580.0,185.0,-1.04%,0.0,17520.0,17600.0,17520.0
1467.0,신한 인버스 코스닥 150 선물 ETN,8735.0,30.0,+0.34%,0.0,8540.0,8740.0,8535.0
1468.0,KODEX 차이나과창판STAR50(합성),5820.0,30.0,+0.52%,0.0,5755.0,5865.0,5755.0
1469.0,KBSTAR 차이나HSCEI(H),6010.0,65.0,-1.07%,0.0,6170.0,6170.0,5985.0
1470.0,QV 인버스 레버리지 금 선물 ETN(H),17350.0,0.0,0.00%,0.0,17350.0,17350.0,17350.0
1471.0,미래에셋 인버스 코스닥150 선물 ETN,8675.0,65.0,+0.75%,0.0,8510.0,8720.0,8485.0
1472.0,SOL 자동차소부장Fn,9620.0,180.0,+1.91%,0.0,9555.0,9630.0,9540.0
1473.0,TIGER 미국테크TOP10채권혼합,10480.0,140.0,+1.35%,0.0,10500.0,10500.0,10390.0
1474.0,TIGER 200 건설,2980.0,25.0,+0.85%,0.0,2965.0,2995.0,2955.0
1475.0,하나 인버스 2X 옥수수 선물 ETN(H),17170.0,135.0,-0.78%,0.0,17190.0,17190.0,17170.0
1476.0,미래에셋 코스피200 선물 ETN,8585.0,160.0,+1.90%,0.0,8570.0,8585.0,8565.0
1477.0,TIGER 게임TOP10,4885.0,80.0,+1.66%,0.0,4855.0,4920.0,4840.0
1478.0,미래에셋 레버리지 옥수수 선물 ETN,16880.0,75.0,+0.45%,0.0,16810.0,16935.0,16785.0
1479.0,하나 S&P 인버스 2X WTI원유 선물 ETN,16860.0,440.0,-2.54%,0.0,16885.0,16885.0,16720.0
1480.0,메리츠 인버스 2X 은 선물 ETN(H),16825.0,0.0,0.00%,0.0,16825.0,16825.0,16825.0
1481.0,KB S&P 인버스 2X WTI원유 선물 ETN,16805.0,445.0,-2.58%,0.0,16855.0,16855.0,16695.0
1482.0,QV 블룸버그 -2X WTI원유선물 ETN,16795.0,445.0,-2.58%,0.0,16880.0,16880.0,16735.0
1483.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,16785.0,440.0,-2.55%,0.0,16820.0,16820.0,16665.0
1484.0,QV 인버스 레버리지 은 선물 ETN(H),16770.0,0.0,0.00%,0.0,16770.0,16770.0,16770.0
1485.0,대신 2X 철광석 선물 ETN(H),16735.0,230.0,+1.39%,0.0,16455.0,16895.0,16455.0
1486.0,덕성우,11970.0,1010.0,-7.78%,500.0,12800.0,12800.0,11940.0
1487.0,KODEX 53-09 국고채액티브,10755.0,60.0,-0.55%,0.0,10775.0,10790.0,10750.0
1488.0,ACE 글로벌메타버스테크액티브,10285.0,135.0,+1.33%,0.0,10175.0,10295.0,10175.0
1489.0,신한 인버스 2X 구리 선물 ETN,3285.0,0.0,0.00%,0.0,3275.0,3300.0,3260.0
1490.0,KB 레버리지 KOSDAQ 150 선물 ETN,32815.0,490.0,+1.52%,0.0,33515.0,33740.0,32815.0
1491.0,TIMEFOLIO Korea플러스배당액티브,10730.0,55.0,+0.52%,0.0,10725.0,10765.0,10665.0
1492.0,한투 인버스 2X 유로스탁스50 ETN(H) B,16295.0,540.0,-3.21%,0.0,16205.0,16340.0,16200.0
1493.0,코아스,527.0,0.0,0.00%,500.0,533.0,550.0,520.0
1494.0,미래에셋 2X 미국채울트라30년 선물 ETN,8110.0,280.0,-3.34%,0.0,8150.0,8150.0,8080.0
1495.0,삼성 인버스 HSCEI ETN(H),16195.0,0.0,0.00%,0.0,16195.0,16195.0,16195.0
1496.0,TIGER 단기선진하이일드(합성 H),12455.0,30.0,+0.24%,0.0,12525.0,12540.0,12455.0
1497.0,신한 레버리지 구리 선물 ETN,16180.0,20.0,+0.12%,0.0,16215.0,16225.0,16110.0
1498.0,한투 FTSE100 ETN,16170.0,0.0,0.00%,0.0,16170.0,16170.0,16170.0
1499.0,TIGER 차이나CSI300인버스(합성),9785.0,95.0,-0.96%,0.0,9880.0,9880.0,9755.0
1500.0,TIGER MSCI KOREA ESG리더스,8125.0,55.0,+0.68%,0.0,8125.0,8125.0,8125.0
1501.0,신한 인버스 옥수수 선물 ETN(H),8005.0,35.0,-0.44%,0.0,8020.0,8025.0,8005.0
1502.0,에셋플러스 코리아플랫폼액티브,6955.0,40.0,+0.58%,0.0,6860.0,7020.0,6860.0
1503.0,KBSTAR 글로벌메타버스Moorgate,11030.0,315.0,+2.94%,0.0,10805.0,11030.0,10800.0
1504.0,ARIRANG 일본반도체소부장Solactive,12770.0,380.0,+3.07%,0.0,12400.0,12800.0,12390.0
1505.0,TIGER 농산물선물Enhanced(H),6380.0,5.0,+0.08%,0.0,6445.0,6445.0,6365.0
1506.0,TIGER 탄소효율그린뉴딜,8370.0,105.0,+1.27%,0.0,8375.0,8405.0,8340.0
1507.0,한투 레버리지 플래티넘 선물 ETN,15840.0,815.0,+5.42%,0.0,15810.0,15900.0,15760.0
1508.0,삼양홀딩스우,51900.0,0.0,0.00%,5000.0,51900.0,51900.0,51500.0
1509.0,WOORI 반도체밸류체인액티브,10495.0,550.0,+5.53%,0.0,10150.0,10495.0,10150.0
1510.0,TIGER 배당성장,16385.0,10.0,+0.06%,0.0,16540.0,16540.0,16345.0
1511.0,ARIRANG 미국S&P500,12035.0,85.0,+0.71%,0.0,12010.0,12050.0,12010.0
1512.0,메리츠 레버리지 대표 농산물 선물 ETN(H),15640.0,295.0,+1.92%,0.0,15610.0,15640.0,15575.0
1513.0,TIGER 코리아테크액티브,9995.0,150.0,+1.52%,0.0,10125.0,10125.0,9995.0
1514.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),15565.0,405.0,-2.54%,0.0,15610.0,15610.0,15500.0
1515.0,KB CSI 300 ETN,7770.0,105.0,+1.37%,0.0,7830.0,7830.0,7745.0
1516.0,TIMEFOLIO 미국나스닥100액티브,15505.0,220.0,+1.44%,0.0,15420.0,15510.0,15420.0
1517.0,KODEX TSE일본리츠(H),11920.0,100.0,+0.85%,0.0,11890.0,11930.0,11875.0
1518.0,KB 레버리지 FANG 플러스 ETN(H),30990.0,705.0,+2.33%,0.0,31210.0,31220.0,30765.0
1519.0,ARIRANG 우주항공&UAM iSelect,11475.0,55.0,+0.48%,0.0,11510.0,11510.0,11410.0
1520.0,일정실업,12900.0,0.0,0.00%,5000.0,0.0,0.0,0.0
1521.0,KOSEF 미국나스닥100(H),14065.0,225.0,+1.63%,0.0,14050.0,14080.0,14045.0
1522.0,KOSEF 미국달러선물레버리지,12855.0,5.0,-0.04%,0.0,12790.0,12855.0,12745.0
1523.0,ACE 국고채3년,102535.0,15.0,-0.01%,0.0,102550.0,102565.0,102520.0
1524.0,대신 S&P 2X 천연가스 선물 ETN B,15360.0,1325.0,-7.94%,0.0,15775.0,15775.0,15345.0
1525.0,KBSTAR 200선물인버스,5890.0,85.0,-1.42%,0.0,5895.0,5910.0,5885.0
1526.0,ARIRANG ESG성장주액티브,8035.0,90.0,+1.13%,0.0,7985.0,8050.0,7980.0
1527.0,KB CSI 500 ETN,7630.0,0.0,0.00%,0.0,7630.0,7630.0,7630.0
1528.0,NPC우,2875.0,20.0,-0.69%,500.0,2840.0,2910.0,2840.0
1529.0,TIGER 차이나반도체FACTSET,5095.0,55.0,+1.09%,0.0,5100.0,5110.0,5020.0
1530.0,TIGER 스페이스테크iSelect,12060.0,90.0,+0.75%,0.0,12095.0,12125.0,11970.0
1531.0,한화우,31450.0,550.0,-1.72%,5000.0,31300.0,31850.0,31300.0
1532.0,메리츠 인버스 2X 미국채30년 ETN(H),15070.0,410.0,+2.80%,0.0,14975.0,15070.0,14970.0
1533.0,메리츠 인버스 2X 미국채10년 ETN(H),15065.0,155.0,+1.04%,0.0,15090.0,15090.0,15065.0
1534.0,KODEX 200exTOP,10750.0,20.0,+0.19%,0.0,10750.0,10750.0,10750.0
1535.0,삼성 인버스 항셍테크 ETN(H),15020.0,250.0,+1.69%,0.0,14645.0,15055.0,14630.0
1536.0,KODEX 3대농산물선물(H),10000.0,45.0,+0.45%,0.0,9955.0,10015.0,9955.0
1537.0,삼성 인버스 2X 구리 선물 ETN(H),2985.0,5.0,-0.17%,0.0,2985.0,2990.0,2960.0
1538.0,KODEX 미국S&P500산업재(합성),25995.0,390.0,+1.52%,0.0,25855.0,26010.0,25855.0
1539.0,미래에셋 천연가스 선물 ETN(H),2485.0,80.0,-3.12%,0.0,2500.0,2515.0,2480.0
1540.0,에이리츠,3340.0,80.0,-2.34%,5000.0,3460.0,3460.0,3325.0
1541.0,TIGER MKF배당귀족,11445.0,35.0,+0.31%,0.0,11515.0,11550.0,11405.0
1542.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,9915.0,95.0,+0.97%,0.0,9830.0,9915.0,9830.0
1543.0,KOSEF 국고채10년레버리지,105895.0,525.0,-0.49%,0.0,103200.0,105895.0,103200.0
1544.0,TIGER 일본반도체FACTSET,13470.0,530.0,+4.10%,0.0,12920.0,13470.0,12920.0
1545.0,하나 레버리지 옥수수 선물 ETN(H),14805.0,100.0,+0.68%,0.0,14815.0,14835.0,14785.0
1546.0,미래에셋 레버리지 은 선물 ETN,14740.0,45.0,+0.31%,0.0,14650.0,14820.0,14650.0
1547.0,유유제약1우,6450.0,50.0,-0.77%,1000.0,6540.0,6590.0,6400.0
1548.0,한투 레버리지 은 선물 ETN,14615.0,40.0,+0.27%,0.0,14680.0,14725.0,14590.0
1549.0,한투 레버리지 구리 선물 ETN,14610.0,40.0,-0.27%,0.0,14610.0,14610.0,14610.0
1550.0,신한 인버스 WTI원유 선물 ETN(H),2910.0,40.0,-1.36%,0.0,2915.0,2920.0,2905.0
1551.0,QV 인버스 미국 IT TOP5 ETN(H),7270.0,145.0,-1.96%,0.0,7410.0,7410.0,7270.0
1552.0,SOL 의료기기소부장Fn,9335.0,35.0,-0.37%,0.0,9475.0,9520.0,9285.0
1553.0,한진칼우,26850.0,1000.0,-3.59%,2500.0,28150.0,28200.0,26800.0
1554.0,KOSEF 코스닥150,6520.0,40.0,-0.61%,0.0,6630.0,6690.0,6480.0
1555.0,솔루스첨단소재2우B,7590.0,1210.0,+18.97%,100.0,6500.0,7840.0,6460.0
1556.0,TIGER TSMC밸류체인FACTSET,13035.0,635.0,+5.12%,0.0,13505.0,13505.0,12580.0
1557.0,삼성 인버스 2X 나스닥 100 ETN,14325.0,475.0,-3.21%,0.0,14350.0,14360.0,14270.0
1558.0,ARIRANG 고배당주채권혼합,11010.0,0.0,0.00%,0.0,11110.0,11110.0,10985.0
1559.0,신한 인버스 2X 코스피 200 선물 ETN,14300.0,310.0,-2.12%,0.0,14405.0,14405.0,14220.0
1560.0,KBSTAR 채권혼합,59560.0,375.0,+0.63%,0.0,59420.0,59560.0,59365.0
1561.0,코오롱우,13240.0,550.0,-3.99%,5000.0,13790.0,13910.0,12900.0
1562.0,삼성 인버스 2X 코스피200 선물 ETN,14250.0,435.0,-2.96%,0.0,14365.0,14400.0,14215.0
1563.0,KODEX iShares미국투자등급회사채액티브,10790.0,60.0,-0.55%,0.0,10850.0,10850.0,10745.0
1564.0,KODEX TDF2030액티브,11365.0,10.0,+0.09%,0.0,11365.0,11385.0,11345.0
1565.0,대신 밀 선물 ETN(H),7080.0,30.0,+0.43%,0.0,7045.0,7115.0,7015.0
1566.0,메리츠 미국레버리지 인플레이션국채ETN(H),7080.0,50.0,-0.70%,0.0,7085.0,7085.0,7080.0
1567.0,코오롱모빌리티그룹우,5750.0,20.0,+0.35%,500.0,5680.0,5800.0,5680.0
1568.0,KODEX 운송,5035.0,40.0,-0.79%,0.0,5075.0,5075.0,5005.0
1569.0,KOSEF 미국S&P500,12800.0,105.0,+0.83%,0.0,12775.0,12805.0,12760.0
1570.0,KODEX 미국S&P바이오(합성),25280.0,430.0,-1.67%,0.0,25450.0,25580.0,25170.0
1571.0,메리츠 인버스 2X 국채30년 ETN,14025.0,115.0,+0.83%,0.0,14050.0,14050.0,14020.0
1572.0,ACE 미국다우존스리츠(합성 H),77810.0,360.0,-0.46%,0.0,78170.0,78170.0,77620.0
1573.0,미래에셋 2X 홍콩H 선물 ETN,13850.0,305.0,-2.15%,0.0,14280.0,14365.0,13775.0
1574.0,KBSTAR V&S셀렉트밸류채권혼합,11525.0,40.0,+0.35%,0.0,11525.0,11550.0,11515.0
1575.0,QV US 500 월간레버리지 ETN(H),27625.0,0.0,0.00%,0.0,27625.0,27625.0,27625.0
1576.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),92.0,2.0,-2.13%,0.0,92.0,92.0,91.0
1577.0,KBSTAR 미국반도체NYSE(H),12510.0,310.0,+2.54%,0.0,12355.0,12560.0,12355.0
1578.0,KODEX iShares미국하이일드액티브,10560.0,45.0,+0.43%,0.0,10525.0,10560.0,10515.0
1579.0,KODEX 에너지화학,14000.0,265.0,-1.86%,0.0,14300.0,14405.0,13925.0
1580.0,한투 인버스 플래티넘 선물 ETN,13695.0,425.0,-3.01%,0.0,13735.0,13735.0,13695.0
1581.0,ACE 멕시코MSCI(합성),15140.0,30.0,-0.20%,0.0,15170.0,15185.0,15060.0
1582.0,ARIRANG 선진국MSCI(합성 H),11165.0,45.0,+0.40%,0.0,11210.0,11290.0,11165.0
1583.0,TIGER 글로벌사이버보안INDXX,12125.0,120.0,+1.00%,0.0,12015.0,12160.0,12015.0
1584.0,한투 레버리지 베트남 VN30 선물 ETN(H),13555.0,210.0,+1.57%,0.0,13465.0,13620.0,13355.0
1585.0,TIGER 유로스탁스배당30,11275.0,35.0,+0.31%,0.0,11245.0,11340.0,11240.0
1586.0,KBSTAR 헬스케어채권혼합,11275.0,10.0,-0.09%,0.0,11295.0,11315.0,11235.0
1587.0,LX홀딩스1우,9220.0,20.0,+0.22%,1000.0,9240.0,9300.0,9130.0
1588.0,BNK 주주가치액티브,12160.0,150.0,+1.25%,0.0,12135.0,12185.0,12010.0
1589.0,TIGER 원유선물인버스(H),3110.0,35.0,-1.11%,0.0,3110.0,3110.0,3100.0
1590.0,HANARO 글로벌탄소배출권선물ICE(합성),9210.0,30.0,+0.33%,0.0,9210.0,9210.0,9170.0
1591.0,한투 레버리지 유로스탁스50 ETN(H) B,13260.0,0.0,0.00%,0.0,13260.0,13260.0,13260.0
1592.0,한투 인버스 은 선물 ETN,13250.0,0.0,0.00%,0.0,13250.0,13250.0,13250.0
1593.0,히어로즈 25-09 미국채권(AA-이상)액티브,50870.0,80.0,-0.16%,0.0,50955.0,50955.0,50755.0
1594.0,KODEX 코스피대형주,11930.0,200.0,+1.71%,0.0,12005.0,12005.0,11890.0
1595.0,KOSEF 국고채3년,109095.0,50.0,-0.05%,0.0,109115.0,109190.0,109095.0
1596.0,신한 인버스 콩 선물 ETN(H),6530.0,0.0,0.00%,0.0,6530.0,6530.0,6530.0
1597.0,ACE AI반도체포커스,11800.0,395.0,+3.46%,0.0,11700.0,11800.0,11630.0
1598.0,KB 레버리지 KOSPI 200 선물 ETN,25955.0,975.0,+3.90%,0.0,25910.0,25955.0,25825.0
1599.0,ARIRANG Apple채권혼합Fn,11245.0,155.0,+1.40%,0.0,11145.0,11245.0,11120.0
1600.0,신한 USD K200 선물 바이셀 ETN,6465.0,105.0,-1.60%,0.0,6460.0,6470.0,6455.0
1601.0,신한 인버스 금 선물 ETN(H),6465.0,40.0,-0.61%,0.0,6450.0,6465.0,6450.0
1602.0,KODEX KRX300레버리지,12895.0,200.0,+1.58%,0.0,12810.0,12900.0,12810.0
1603.0,JW중외제약2우B,61400.0,400.0,+0.66%,2500.0,61000.0,61400.0,60600.0
1604.0,HANARO 단기채권액티브,105525.0,10.0,+0.01%,0.0,105525.0,105525.0,105525.0
1605.0,삼성 레버리지 구리 선물 ETN(H),12860.0,15.0,-0.12%,0.0,12915.0,12930.0,12820.0
1606.0,KBSTAR 국채선물10년인버스,54470.0,160.0,+0.29%,0.0,54410.0,54550.0,54395.0
1607.0,FOCUS KRX300,16030.0,250.0,+1.58%,0.0,16030.0,16030.0,16030.0
1608.0,QV 레버리지 구리 선물 ETN(H),12790.0,50.0,+0.39%,0.0,12785.0,12790.0,12785.0
1609.0,메리츠 레버리지 구리 선물 ETN(H),12790.0,0.0,0.00%,0.0,12790.0,12790.0,12790.0
1610.0,하나 레버리지 구리 선물 ETN(H),12770.0,0.0,0.00%,0.0,12770.0,12770.0,12770.0
1611.0,삼성 인버스 2X 은 선물 ETN(H),1273.0,2.0,-0.16%,0.0,1264.0,1274.0,1258.0
1612.0,한투 금 선물 ETN,12705.0,0.0,0.00%,0.0,12705.0,12705.0,12705.0
1613.0,KB 인버스 2X 밀 선물 ETN,25370.0,590.0,-2.27%,0.0,25585.0,25585.0,25295.0
1614.0,메리츠 인버스 미국채30년 ETN(H),12675.0,0.0,0.00%,0.0,12675.0,12675.0,12675.0
1615.0,메리츠 인버스 미국채10년 ETN(H),12675.0,75.0,+0.60%,0.0,12685.0,12685.0,12670.0
1616.0,메리츠 레버리지 은 선물 ETN(H),12640.0,65.0,+0.52%,0.0,12750.0,12790.0,12640.0
1617.0,삼성 S&P500 VIX S/T 선물 ETN,6320.0,245.0,-3.73%,0.0,6365.0,6365.0,6305.0
1618.0,ARIRANG 미국다우존스고배당주(합성 H),14860.0,30.0,-0.20%,0.0,14805.0,14870.0,14750.0
1619.0,하나 블룸버그 2X 천연가스 선물 ETN(H) B,12630.0,950.0,-7.00%,0.0,12815.0,12900.0,12610.0
1620.0,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,12630.0,905.0,-6.69%,0.0,12760.0,12835.0,12600.0
1621.0,QV S&P500 VIX S/T 선물 ETN D,6310.0,270.0,-4.10%,0.0,6575.0,6575.0,6310.0
1622.0,QV 레버리지 은 선물 ETN(H),12595.0,0.0,0.00%,0.0,12595.0,12595.0,12595.0
1623.0,메리츠 인버스 국채30년 ETN,12565.0,60.0,+0.48%,0.0,12565.0,12590.0,12550.0
1624.0,미래에셋 인도네시아 Top5 ETN,12535.0,55.0,-0.44%,0.0,12535.0,12555.0,12465.0
1625.0,KBSTAR 미국반도체NYSE,12480.0,375.0,+3.10%,0.0,12500.0,12535.0,12420.0
1626.0,KOSEF KRX100,5195.0,55.0,+1.07%,0.0,5175.0,5210.0,5160.0
1627.0,TIGER K게임,7320.0,85.0,+1.17%,0.0,7320.0,7390.0,7260.0
1628.0,HANARO KOFR금리액티브(합성),103165.0,30.0,+0.03%,0.0,103165.0,103170.0,103165.0
1629.0,신한 달러인덱스 선물 ETN(H),12335.0,0.0,0.00%,0.0,12335.0,12335.0,12335.0
1630.0,ACE 글로벌브랜드TOP10블룸버그,12985.0,120.0,+0.93%,0.0,12925.0,12985.0,12925.0
1631.0,신한 인버스 구리 선물 ETN(H),6115.0,20.0,+0.33%,0.0,6100.0,6115.0,6090.0
1632.0,HANARO Fn K-게임,3865.0,65.0,+1.71%,0.0,3880.0,3885.0,3830.0
1633.0,ACE 미국IT인터넷S&P(합성 H),15215.0,190.0,+1.26%,0.0,15220.0,15220.0,15105.0
1634.0,삼성 나스닥 100 ETN(H),12140.0,220.0,+1.85%,0.0,12125.0,12140.0,12120.0
1635.0,하나 S&P 레버리지 WTI원유 선물 ETN,12100.0,355.0,+3.02%,0.0,12085.0,12110.0,12010.0
1636.0,ACE 주주환원가치주액티브,11000.0,5.0,+0.05%,0.0,10995.0,11065.0,10990.0
1637.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,12065.0,285.0,+2.42%,0.0,12000.0,12250.0,11985.0
1638.0,KODEX 미국S&P500테크놀로지,11480.0,175.0,+1.55%,0.0,11545.0,11545.0,11450.0
1639.0,QV 블룸버그 2X WTI원유선물 ETN,12045.0,230.0,+1.95%,0.0,12075.0,12090.0,11975.0
1640.0,VITA MZ소비액티브,8000.0,65.0,+0.82%,0.0,8020.0,8075.0,7945.0
1641.0,KBSTAR 미국고정배당우선증권ICE TR,10360.0,90.0,-0.86%,0.0,10420.0,10445.0,10330.0
1642.0,대신 3X 레버리지 국채30년 ETN,59235.0,775.0,-1.29%,0.0,59510.0,59510.0,59235.0
1643.0,KODEX 미국S&P500금융,12395.0,5.0,+0.04%,0.0,12430.0,12430.0,12305.0
1644.0,대신 인버스 2X 철광석 선물 ETN(H),11755.0,170.0,-1.43%,0.0,11900.0,11900.0,11590.0
1645.0,한투 인버스 금 선물 ETN,11705.0,125.0,-1.06%,0.0,11650.0,11705.0,11650.0
1646.0,KODEX 기계장비,6150.0,5.0,-0.08%,0.0,6165.0,6245.0,6105.0
1647.0,QV S&P500 버퍼10% 3월 ETN(H),11610.0,0.0,0.00%,0.0,11610.0,11610.0,11610.0
1648.0,QV S&P500 버퍼10% 6월 ETN(H),11585.0,0.0,0.00%,0.0,11585.0,11585.0,11585.0
1649.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,11520.0,0.0,0.00%,0.0,11520.0,11520.0,11520.0
1650.0,삼성 인버스 China A50 선물 ETN(H),11500.0,205.0,-1.75%,0.0,11600.0,11600.0,11450.0
1651.0,SOL 24-06 국고채액티브,104085.0,5.0,0.00%,0.0,104095.0,104095.0,104085.0
1652.0,QV S&P500 버퍼10% 12월 ETN(H),11440.0,0.0,0.00%,0.0,11440.0,11440.0,11440.0
1653.0,삼성 인버스 코스피 200 선물 ETN,11395.0,150.0,-1.30%,0.0,11410.0,11410.0,11395.0
1654.0,메리츠 인버스 구리 선물 ETN(H),11390.0,0.0,0.00%,0.0,11390.0,11390.0,11390.0
1655.0,삼성 인버스 구리 선물 ETN(H),11380.0,30.0,+0.26%,0.0,11330.0,11380.0,11330.0
1656.0,삼성 S&P500 ETN,11375.0,65.0,+0.57%,0.0,11410.0,11410.0,11365.0
1657.0,TIGER LG그룹+펀더멘털,7255.0,15.0,-0.21%,0.0,7375.0,7375.0,7210.0
1658.0,TIGER 글로벌자원생산기업(합성 H),14145.0,55.0,-0.39%,0.0,14070.0,14200.0,14070.0
1659.0,ARIRANG 코스닥150,13305.0,85.0,-0.63%,0.0,13550.0,13600.0,13235.0
1660.0,ACE 미국나스닥100채권혼합액티브,11295.0,45.0,+0.40%,0.0,11280.0,11300.0,11250.0
1661.0,메리츠 레버리지 국채5년 ETN,11270.0,0.0,0.00%,0.0,11270.0,11270.0,11270.0
1662.0,KBSTAR 미국장기국채선물레버리지(합성 H),6255.0,150.0,-2.34%,0.0,6305.0,6305.0,6245.0
1663.0,파워 코스피100,25590.0,555.0,+2.22%,0.0,25570.0,25590.0,25415.0
1664.0,코오롱글로벌우,15190.0,310.0,-2.00%,5000.0,15500.0,15670.0,15160.0
1665.0,한투 S&P 인버스 2X 엔달러 선물 ETN(H),11250.0,150.0,+1.35%,0.0,11195.0,11250.0,11180.0
1666.0,한투 일본종합상사TOP5 ETN,11225.0,55.0,+0.49%,0.0,11150.0,11275.0,11150.0
1667.0,KODEX 미국S&P500통신서비스,11205.0,170.0,+1.54%,0.0,11205.0,11205.0,11205.0
1668.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),11200.0,305.0,+2.80%,0.0,11135.0,11200.0,11135.0
1669.0,KB 인버스 2X 콩 선물 ETN,22285.0,380.0,-1.68%,0.0,22535.0,22535.0,22245.0
1670.0,KOSEF 고배당,8565.0,35.0,-0.41%,0.0,8600.0,8630.0,8565.0
1671.0,KB S&P 레버리지 WTI원유 선물 ETN(H),11125.0,255.0,+2.35%,0.0,11095.0,11185.0,11075.0
1672.0,SOL KRX300,15860.0,165.0,+1.05%,0.0,15965.0,15965.0,15860.0
